reward,episode_length,success,final_x,final_y,mean_abs_action
-188.3121974995425,115,0,0.7641264200210571,-0.06619437038898468,0.4958289801426556
-439.52727565645284,128,0,-1.0204753875732422,0.5345551371574402,0.5027608904347289
-217.59114518159697,125,0,1.007455587387085,1.3464696407318115,0.5145215728282928
-294.08667605190294,83,0,-0.7280430793762207,0.05048597976565361,0.5057488247213593
-167.78206480351278,92,0,0.9119933843612671,-0.2483489066362381,0.4724054043383702
-52.12834800318319,69,0,-0.5250991582870483,-0.04648299515247345,0.5513197574494542
-75.11705923604735,73,0,-0.028960417956113815,-0.028600027784705162,0.49321512969797604
63.414834817166174,1000,0,0.14307641983032227,-0.0002336287434445694,0.49911083447001875
-224.18503673414477,106,0,-0.9413645267486572,0.08479643613100052,0.5248582167902364
-332.90916114843253,93,0,-1.004750370979309,0.1718730330467224,0.5029327953534741
-172.68618078247425,103,0,1.0045185089111328,0.7835174798965454,0.48144743414324465
-184.27897396805406,97,0,-0.5662602186203003,-0.24381586909294128,0.494437166172819
-61.08778091035794,91,0,0.11809034645557404,-0.04161728918552399,0.49778453731438616
-69.60279677784868,83,0,-0.09386549144983292,-0.03356415405869484,0.507883019835116
-289.5336524797792,89,0,1.0088096857070923,1.6587473154067993,0.48984764771682493
-179.92550345904505,99,0,-1.0057423114776611,0.7336918711662292,0.5259641482297218
-180.14580011195403,94,0,0.4226648211479187,0.0074720000848174095,0.5277255805248909
-211.53221063711158,109,0,-0.9061360955238342,0.33764341473579407,0.5267837724281014
-176.68709716559334,90,0,-0.48934656381607056,-0.18192310631275177,0.5212488449696038
-343.06472434622924,93,0,1.0123283863067627,0.40178412199020386,0.4723651900647148
-151.38507775855868,75,0,0.31705188751220703,0.09377303719520569,0.49808316643039385
-197.32808061095955,75,0,0.5930646657943726,0.2370889037847519,0.4833838852743308
-103.7564382148762,88,0,0.7097261548042297,-0.11717815697193146,0.5210409796034748
-212.01971863659116,173,0,-1.0071916580200195,0.1733056902885437,0.4819892971544941
-123.16124813779916,115,0,-0.8960105776786804,-0.19736294448375702,0.4828739714363347
-351.17863137510125,89,0,1.0038152933120728,0.395212858915329,0.4937283719858427
-228.80533513969502,116,0,1.0005443096160889,0.7340652346611023,0.5215577039996098
-312.5104536654112,92,0,-1.0154790878295898,0.8981526494026184,0.47073514929608157
-60.816410592085326,82,0,0.23150500655174255,-0.001914837397634983,0.5046448596389737
-83.0966120068936,69,0,0.27575570344924927,-0.016014065593481064,0.5293925922310007
-311.40920578578323,154,0,0.022890185937285423,0.0008244490600191057,0.5011023729555792
-89.62598286722347,109,0,-0.5310436487197876,-0.08609700202941895,0.49275770602286406
-311.7583330424851,86,0,-1.0026872158050537,0.2564792037010193,0.4648068863032169
