reward,final_angle_error,mean_abs_angular_velocity,quality_flag
-976.3231096138982,1.9253478050231934,3.7783025274053217,0
-1229.5966652444754,2.6563611030578613,3.3660323736444115,0
-1680.0893979901937,3.0348379611968994,1.0618841146677733,0
-884.4126851108057,0.8161094784736633,4.039423665762879,0
-1140.4498383262749,2.5520191192626953,3.6251325611770153,0
-1352.4984568183222,2.6621034145355225,2.561983162323013,0
-798.1195932560823,2.9806528091430664,3.720862957984209,0
-864.4485836575847,1.401558518409729,3.9158321357239037,0
-1256.5766570427177,2.7305548191070557,3.0343014060962012,0
-898.9510752623603,0.8846740126609802,4.212343373335898,0
-1688.8677252146917,2.479095697402954,1.0717279715527548,0
-1330.7314619392123,2.2010114192962646,2.5793246155965606,0
-921.982842330145,2.8782565593719482,4.083075881003169,0
-1084.0492943093418,2.01078724861145,3.6084265029616653,0
-1167.025967295796,1.3362605571746826,3.5485462527070193,0
-1567.2232448892685,2.8061635494232178,1.561773253409192,0
-764.5441559772825,0.28713148832321167,3.699865192938596,0
-1370.60491737831,3.076340913772583,2.5070530208572746,0
-1683.9589181398421,2.630125045776367,0.9805172890750691,0
-1346.7263917570417,2.7669854164123535,2.5519177138857776,0
-1177.2971108689737,1.616387963294983,3.4013078554254026,0
-1310.7531490588613,1.8548061847686768,2.8253007917013018,0
-991.023600459377,2.7213099002838135,3.7353374474588783,0
-1709.678737217757,2.641345977783203,0.935972859710455,0
-860.9518918317063,0.1830335557460785,3.5534911784157157,0
-1426.469983763497,2.048624038696289,2.33714324278757,0
-1080.9397174698988,1.1649788618087769,3.9432547407690435,0
-1448.097353459442,2.3551433086395264,1.9959952652547508,0
-1339.870978799312,2.2770440578460693,2.56966423667036,0
-1325.3284480074008,1.0875040292739868,2.6481861975882204,0
-1784.2079683070037,3.042412281036377,0.7088336976151913,0
-1069.0870835581652,0.3637690842151642,3.3505055162636563,0
-1302.4390238746798,2.656811237335205,2.8534672240912915,0
-1459.7880126059697,2.8225643634796143,2.057159966962645,0
-1427.5387883473416,2.9668920040130615,2.1435848244652154,0
-1609.105004048555,2.344653367996216,1.2873816980980337,0
-1755.91169583476,3.1160449981689453,0.7920748237590306,0
-1430.4688817406102,2.6883201599121094,2.010536657590419,0
-888.9919124520902,1.2381523847579956,3.995486086967867,0
-1188.0089866595874,2.2200610637664795,3.3099545155942907,0
-1113.1861940413353,3.087555408477783,3.573354921748396,0
-1322.8373035965435,2.268137216567993,2.658037708438933,0
-1299.5898041835305,1.208045482635498,2.9566528330836443,0
-1713.059260769595,2.670809745788574,0.9199285464338027,0
-1852.2646573493348,2.939168691635132,0.44694159988081084,0
-1156.3035346690676,1.7916271686553955,3.6562011418491602,0
-1023.9992356441561,2.8178675174713135,3.7814933279156686,0
-815.1187920845321,3.008427858352661,3.8016525909304617,0
-914.9712316763179,2.6056931018829346,3.4866135907318676,0
-1309.5127847992915,1.7335410118103027,2.8505260554514824,0
-1833.6078449557854,2.7304234504699707,0.4634284563563415,0
-1702.6617623862915,2.6231026649475098,1.0236483486846555,0
-860.4503059832919,1.4882372617721558,3.4845277826208623,0
-1406.7713025437572,2.9853498935699463,2.2938117870502173,0
-1349.7166302026628,2.651003837585449,2.5465538739878686,0
-1024.2602266520316,2.7723381519317627,3.676816565282643,0
-855.8070096559726,1.8063337802886963,3.8736530493572356,0
-863.0039922527274,0.46126118302345276,3.57552717236802,0
-1065.9482521926,1.1546392440795898,3.858192974217236,0
-1652.5141147547438,2.4429478645324707,1.2097367967758328,0
-969.53704006181,1.1839144229888916,3.7041840706486253,0
-1191.9435524000194,1.1004233360290527,3.2749227555282414,0
-866.50753211837,0.9021323919296265,3.638598552402109,0
-1393.2622748566112,3.0918140411376953,2.378127599610016,0
-1830.1086309576503,2.669218063354492,0.48988605813123287,0
-865.1295599352451,1.0639257431030273,3.634332462872844,0
-1639.4994886746977,3.060378313064575,1.1482692798931384,0
-1691.98821644664,3.014740467071533,1.0070493241360237,0
-897.4533257168537,0.018537001684308052,4.265962567692623,0
-1195.890949997175,2.4991328716278076,3.320076081296429,0
-1726.0438989903364,2.821133852005005,0.9917266038618981,0
-886.6166796727841,0.6601016521453857,4.131351537443697,0
-1064.2226403502625,1.1715246438980103,3.852848024442792,0
-1572.058847789985,2.371455430984497,1.5269342306815088,0
-1020.7370003114403,2.9230868816375732,3.7146978396363557,0
-1586.9352938171917,2.657404899597168,1.3428566471859813,0
-1312.0203657903849,2.2145450115203857,2.7642551607343195,0
-931.8222350193311,2.2511329650878906,4.514262849390507,0
-865.3629579685285,1.5724987983703613,3.7964113719947634,0
-1589.0657173079198,2.6576972007751465,1.58939561186824,0
-1385.5146089309692,2.8304038047790527,2.4810694281104952,0
-1694.3509254753133,2.8941097259521484,1.0288163557276129,0
-763.2477205601573,1.2354744672775269,3.615797740165144,0
-1307.4258563868946,2.139620065689087,2.827533328579739,0
-1589.1565387730366,3.004901170730591,1.373527804547921,0
-1161.4792673261193,2.049187660217285,3.489444945752621,0
-860.9090456011338,1.059436559677124,3.5504478958435355,0
-1276.5543881538265,1.7067828178405762,3.130437444841955,0
-1622.815592204154,2.6944339275360107,1.2488619427802041,0
-1639.8645056162482,2.872530221939087,1.2455222603562288,0
-1767.7738578003268,2.834251642227173,0.7205515926354564,0
-1621.055991691528,2.490833044052124,1.2982974796090274,0
-1031.0135322066828,0.599096953868866,4.83122644610703,0
-1651.0266931881238,3.1193158626556396,1.0294526450149715,0
-860.7927558884778,0.5881168842315674,3.6480775485001504,0
-1322.2118263798009,2.1299848556518555,2.6896349464915694,0
-1761.8701017997796,2.787914514541626,0.781678783595562,0
-988.8780660909238,1.8361045122146606,3.8989314970560374,0
-1276.7417466303996,1.9679880142211914,3.088363538123667,0
-1533.059478092909,2.3876912593841553,1.6817894126288593,0
-1687.5147508861673,2.666917085647583,0.9739551654085516,0
-1727.2092146836194,2.7886908054351807,0.9254886524929316,0
-1332.2154753835202,2.7412302494049072,2.689765514926985,0
-1056.601251789823,2.247805118560791,3.553796710036695,0
-1162.546815488007,1.4539811611175537,3.5228876777738334,0
-1454.926035646953,2.216517686843872,2.1541585287172347,0
-751.3407440824686,0.515073835849762,3.4900659239571543,0
-735.658471070466,1.3548380136489868,3.344946098206565,0
-1723.0020447706177,2.796149253845215,0.9071462213888298,0
-1074.843413550782,1.7798564434051514,3.61096262473613,0
-861.9460197551005,1.8428897857666016,4.016588303856552,0
-1370.3817867749979,2.907801628112793,2.5527487420476973,0
-1639.8273824074724,2.923501968383789,1.1992585233272985,0
-1637.7752179839317,3.0431952476501465,1.2450726821366698,0
-1644.0061754681867,2.9389381408691406,1.1975429204828105,0
-1249.286250926329,2.5693249702453613,3.208240290996619,0
-950.229155474986,1.9891588687896729,3.845082411132753,0
-1140.7264767422375,2.4156315326690674,3.6547512364480643,0
-1711.8217790284955,2.4979686737060547,0.9138826731126756,0
-871.0102002452223,2.2378177642822266,3.485465047992766,0
-1070.682880666802,1.0678130388259888,3.6284913365915417,0
-831.6972546782232,2.7022266387939453,3.895983217069879,0
-1683.5979939370702,2.8511931896209717,0.9622601607977412,0
-1319.4628384687096,2.4653778076171875,2.7392198637314142,0
-1064.7512274359665,1.2664854526519775,3.7449882086366415,0
-1617.87768072158,2.6472606658935547,1.2764064156764652,0
-962.7372226017553,1.1458543539047241,3.659982849387452,0
-1177.9671588802019,1.396338939666748,3.4089494199492036,0
-991.2278044974001,2.587599277496338,3.7928330529108645,0
-1042.2120892230191,0.8719340562820435,4.678125637667254,0
-889.4526861039644,1.8603699207305908,4.021451628748327,0
-1629.7970768420685,2.51871657371521,1.2544769753189757,0
-1506.1326981610453,2.3981223106384277,1.8035784733342006,0
-1600.7604943540687,2.922769784927368,1.3849127910658716,0
-1368.9564957903538,3.0159974098205566,2.4680744363507254,0
-1608.5854139931007,2.601919174194336,1.36691141088726,0
-1067.313033355167,1.098107933998108,3.6796178731229157,0
-1535.461707907311,2.3587217330932617,1.6644706557225435,0
-983.5862679356998,2.52302622795105,4.528094677682966,0
