reward,final_position,max_position,success,mean_abs_action
-32.669990794269,-0.6187450289726257,-0.2381807267665863,0,0.4942253913768955
-33.03308080967397,-0.5496425628662109,-0.2401677370071411,0,0.4947915892526335
-32.922353976816765,-0.2694261372089386,-0.2641357183456421,0,0.4976484975628406
-33.64944103837461,-0.49098917841911316,-0.23653878271579742,0,0.5078298505850125
-34.121527053124204,-0.8676618933677673,0.2003442794084549,0,0.5062845046868552
-33.644146911280764,-0.7030123472213745,-0.3021284341812134,0,0.5049385198551506
-34.31766166745279,-0.45420965552330017,-0.31453588604927063,0,0.5100322517294165
-33.96480113061482,-0.24909919500350952,-0.18469685316085815,0,0.5057534949688075
-34.29833314454228,-0.7169949412345886,-0.2752641439437866,0,0.5077126354496628
-33.701354604253005,-0.5791727304458618,-0.34928637742996216,0,0.5026546399325466
-33.525386034133554,-0.7018445134162903,-0.37674620747566223,0,0.5066599344228253
-32.91801427025681,-0.8375982046127319,-0.16543401777744293,0,0.49726584405583274
-33.72416759832199,-0.4577829837799072,-0.37951740622520447,0,0.4969289585964174
-33.40599965697582,-0.7673474550247192,-0.11082977801561356,0,0.501914996343937
-31.844107428775647,-0.5769605040550232,-0.31901970505714417,0,0.483843864120722
-33.13594514485991,-0.6620156168937683,-0.2726389169692993,0,0.5004959621622732
-32.46399440134312,-0.7640835046768188,0.18547184765338898,0,0.48933338658404696
-33.31873324866071,0.02269843965768814,0.07148763537406921,0,0.5039952362785479
-31.904208659271738,-0.2527480125427246,0.21704764664173126,0,0.48817895481713003
-31.8959983334235,-0.7124331593513489,-0.21473266184329987,0,0.48665155462184884
-32.96404495265099,-0.736767053604126,-0.30371612310409546,0,0.4988830762333994
70.04969012404247,0.4583212435245514,0.4583212435245514,0,0.5111558693709617
-33.42005396207861,-0.5639225840568542,-0.2700105309486389,0,0.5029407972662495
-31.24758971307383,-0.6488127708435059,-0.21852737665176392,0,0.48499695195940445
-33.77745039574309,-0.8477848172187805,-0.15678483247756958,0,0.5068651382949807
-33.34157220546989,-0.9123200178146362,-0.11052382737398148,0,0.498057689763036
-33.94797862087487,0.18227273225784302,0.18227273225784302,0,0.5035884267792946
-33.48830135387446,-0.9268211126327515,-0.10107512027025223,0,0.49984813832995856
-31.71583739495432,-0.6302288174629211,-0.36572855710983276,0,0.4864543307472619
-33.48833473086084,-0.23905952274799347,-0.14740613102912903,0,0.5046548298318716
-33.45381163523268,-0.5427350401878357,-0.06977704167366028,0,0.5016793510288401
-34.24106661780723,-0.5788284540176392,-0.3440719246864319,0,0.5077276826770969
-31.732212616424412,-0.33578184247016907,-0.22653727233409882,0,0.48127381310577577
-34.20737673802424,-1.048217535018921,0.2716679275035858,0,0.5100522874259865
-34.13216958719584,-0.8579850792884827,-0.06519559025764465,0,0.5087876018331114
-33.99486299030549,-0.04683806374669075,-0.04683806374669075,0,0.509683299146628
-32.446428594579444,-0.9331151843070984,-0.06768940389156342,0,0.49401686998806454
-33.611328384904795,-0.8197888135910034,-0.11202794313430786,0,0.49933137469733
-33.48778921894468,-0.4241812825202942,-0.21970197558403015,0,0.5018134080461029
-34.982524196750205,-1.0024335384368896,-0.018368756398558617,0,0.5168568364007061
-33.38861307065782,-0.4078975021839142,-0.35840484499931335,0,0.502786908730831
-32.12187410780309,-0.5658643245697021,-0.28409716486930847,0,0.4861040617729345
-33.56643359620087,-0.6675450801849365,-0.03265373036265373,0,0.5053035361094268
-34.25296089691211,-0.8062962293624878,-0.111238032579422,0,0.5065518555614082
-33.690799069366754,-0.8287788033485413,-0.17880012094974518,0,0.5042089076491725
-34.42173617026594,-0.1989801675081253,-0.01733219064772129,0,0.5088895712387156
-34.52804812368578,-0.47728705406188965,-0.1228974461555481,0,0.5117489842141422
-32.983059441786715,-0.9115479588508606,-0.10908637940883636,0,0.4978487187345327
