reward,episode_length,success,final_tip_height,final_theta1_error,final_theta2_error
-1944.181239450278,600,0,-1.3888971300798234,2.360065844256185,0.042790612412202486
-1917.564132162669,600,0,-1.587797476707729,2.2629926701366054,0.5596586593300253
-2019.434540174231,600,0,-1.2198182375623832,1.893189441899239,1.6925422227786355
-2021.0348445285267,600,0,-1.3772558777922779,2.650735712341892,1.543442467400633
-1912.508562741814,600,0,-0.01857347473962384,2.093921152761842,1.0249380651661228
-1979.9161554194811,600,0,-1.0581895480453094,1.7032770911337594,1.8251816969317156
-1979.7900100984878,600,0,-1.2861464857861389,2.9457707433761624,1.4564084611946837
-1973.7613564769786,600,0,-1.870323596054061,2.8786629122265017,0.1772127911345316
-1743.8257768795047,600,0,-0.8788150004039719,2.154865775421276,0.25052766210886357
-1809.1117321668996,600,0,0.005861137243206693,2.9528080739181415,3.1072717272476
-1927.0161186845262,600,0,-0.3340424363839075,2.2875477352186384,1.0455396867476279
-1975.9382066966732,600,0,-1.5938553970582756,2.2720191543482606,0.5478850057492959
-2016.596184735906,600,0,-1.3886082091192662,2.7780099708318255,1.4631524837495058
-1853.1459294564065,600,0,-1.9122678259053443,3.139557367881032,0.4199688566861275
-1966.3472223776134,600,0,-0.7248753407698691,3.0655287359404535,1.9225733659422324
-1479.3713414724537,600,0,-0.15684903813341855,2.0698480858196913,0.8266227457613878
-1986.1844525807794,600,0,-1.9781568824817461,3.058202407582089,0.2753520860786334
-1900.4722732194202,600,0,-1.2833940532622532,1.9604651081411166,0.7382260756431466
-2017.1063010791229,600,0,-1.1554442234684832,3.1019254348143273,1.453590048039168
-1990.4294303808315,600,0,-1.5607933568682832,2.4068342993114342,0.12328062569650078
-2000.150329880646,600,0,-1.9294985803378208,3.0456180990427395,0.4610394248511954
-1824.046860614009,600,0,-1.5065158557221077,2.4807263962770154,1.4320945972376902
-2010.9642620068596,600,0,-1.7906789648705725,3.0469956037508936,0.7461385960366651
-1944.1539408926492,600,0,-1.9593116850502654,2.860444833147725,0.22773897142410449
-2003.675813018146,600,0,-1.9073016435841916,2.790050651382731,0.6033690075812712
-1974.9377097709848,600,0,-1.595639988875386,2.902117434976395,1.136193332357264
-2024.1661034161,600,0,-1.7789262561179828,2.525272084926713,0.8895094059273168
-1973.4447784855438,600,0,-1.9763793907311737,3.0573598248729805,0.11647916368806266
-1974.6579296905863,600,0,-1.485973546083467,3.0701097579952736,0.988912222205972
-1926.0657183899148,600,0,0.028858550274102668,2.841543250897928,3.0196524750684492
-1964.224938666392,600,0,-0.7025299434809613,2.9424255169480324,2.0513644043660912
-1923.9063952960698,600,0,-1.621517495005961,2.796025012342342,1.1677360680519655
-1990.5906380280705,600,0,-0.6036193370964267,3.0199723709333246,2.091955974378443
-2015.2114882421533,600,0,-0.33718925392702326,2.8716559251365936,2.517914011653767
-1987.6744608121303,600,0,-1.9793099551203022,3.030118620933355,0.05892750882096036
-1967.9430694917082,600,0,-1.7893659372835882,2.608132585019777,0.9144063946404959
-1976.1196854471757,600,0,-1.3551903572429187,2.5180228625145453,0.3727549708340011
-1952.472077058781,600,0,0.18627170849079544,2.5173018734052186,2.5858778857010467
-1766.899193119077,600,0,-1.0371125248740964,2.914039386792059,1.2803102823068602
-1881.9570790138048,600,0,-1.663581044087222,2.508113316818715,1.1736746342246707
-1978.1687072266584,600,0,-0.5955727455735199,2.43749106601373,1.0340962003073928
-1952.2764134670854,600,0,-1.082710473074879,2.869423508795858,1.7231586430881667
-1898.4291331722493,600,0,-0.030935516325117263,2.9893805276176977,2.6967992665106353
-1974.6446534976,600,0,-1.6932714304342054,2.6697959022280346,1.1110888623323745
-1845.3399735326504,600,0,-0.3890297517898641,2.4976655855423777,1.3501069382881434
-1995.505879060319,600,0,-1.8760555179831817,3.0356316779822343,0.5973800197664675
-1748.705019151997,600,0,0.04496848824877009,2.7143363471113617,2.413451351412758
-1920.3758242082417,600,0,0.04141556760160037,2.8243045205801094,2.6938322201904663
-2031.4019758118654,600,0,-1.164949043560874,2.9547839234458717,1.5742319992309284
-1984.5874266402202,600,0,-0.9985427134308567,2.977089357225359,1.3942498442722018
-1822.8991899816479,600,0,-0.40939096481907034,2.3399212391896675,1.0592955909479138
-1999.4985685015797,600,0,-1.518832497860154,2.1339711813913143,1.1812808348892216
-1768.699811239475,600,0,-0.2952829178065398,3.0653649732338395,2.272508243536455
-1929.1714324732254,600,0,-1.7697727673290755,2.9954534229722825,0.5293004607257464
-2028.6062846617126,600,0,-1.4799271635852767,2.7802231850100725,0.6336177072242206
-1928.570346339655,600,0,-0.6353069233986653,2.5112533745338297,2.374523728740787
-1633.9173311052734,600,0,-1.0196882924411588,2.3219254859513123,2.0464971233558025
-2038.0757640772063,600,0,-1.7084604713133822,2.368973570223626,0.64905363143055
-1785.3400779492124,600,0,-1.0126204036988993,2.1130270562664206,2.0797165254102343
-2051.0292603720077,600,0,-1.461809613645276,2.4323567448103383,1.500495646466535
-2047.1015854919588,600,0,-1.9490208823689916,2.829366357620384,0.23966829358394404
-1824.8146390235615,600,0,-1.9258614090200636,2.7683679182900938,0.4761776990376396
-1957.339311628487,600,0,-1.4008472953809186,2.767887885283966,0.707952534582859
-1944.6164173492002,600,0,-0.8325043662122683,2.4891445192845847,2.185330849258097
-2004.146938583888,600,0,-1.8740809303669157,2.640188702843835,0.42618413098486607
-2020.6144331754556,600,0,-1.217404817784543,2.3792569778307455,0.2915694337990671
-1861.0897565447046,600,0,0.13562055148313068,2.575486184062877,2.777740553388391
-2028.2764965747133,600,0,-1.397164126658117,2.4187435667932546,0.14398896213087597
-1800.8246926618133,600,0,-1.9580800369563858,2.868534387325969,0.3717960687753643
-1943.5382340513222,600,0,-1.8696026118374847,2.9752601477259346,0.6540516352045883
-1995.5220457493076,600,0,-0.5172939707919849,2.9591040280338587,2.2381637578513383
-1855.5315854846417,600,0,-0.31381913588974,2.0315035330179088,0.5918453051089483
-1935.4542546146292,600,0,-0.5568376599410446,2.1538716970891176,0.5768314433279076
-1928.9303667530469,600,0,0.16151703420805152,2.550508133755197,2.4227799545411464
-1956.3909420168693,600,0,-1.9694297385977222,2.9239977754224573,0.09929090984821762
-1972.6997693815867,600,0,-1.9534116707583764,2.837449663555774,0.266931012689021
-1909.519488046823,600,0,-1.9424342570988902,3.071549871729928,0.26350655200254147
-1967.3604996190281,600,0,-1.625993718798487,2.2507641444977837,0.8163226094558186
-1964.008735585526,600,0,-1.09168787133631,2.435201279212652,0.5270643947021383
-1805.7074650338088,600,0,-0.200436149447077,3.0629574448581702,2.413601977152666
-2026.5290206713976,600,0,-1.883112800651641,2.694267995163775,0.6399489115197697
-1940.6446588934837,600,0,-1.8636978426083344,2.6712515231239924,0.7063279253835996
-1997.3829701255827,600,0,-1.6219778294009428,2.3784221079010783,1.2157326637080512
-2025.5065761223605,600,0,-0.8781338036758785,2.990580833786846,1.8325197380859792
-1700.4281051676141,600,0,0.05825728489560644,0.5476015974862731,1.9430573713707602
-2007.7880176441438,600,0,-1.8135666430570105,2.627897177100994,0.17332825450832484
-2014.4586759416895,600,0,-1.7904328125582483,2.9088634302106886,0.8466558909064168
-1896.619621204171,600,0,-1.3677575298605575,1.9511852255598257,1.2743852800342257
-1933.969106076422,600,0,-1.8319950559862344,2.842374932796256,0.8016213225901896
-1988.9344577054435,600,0,-1.9546781294034354,2.9304603815060295,0.42656549800709487
-1961.8734255526733,600,0,-1.4471452772492321,2.3927007714062585,0.02570717650669796
-2003.0116285463425,600,0,-1.5441869708567695,2.4736047073375245,1.376828034641561
-2013.2462999392096,600,0,-1.4706131269042075,2.4188301225272077,0.04332058742278319
-1762.6795554765704,600,0,-1.1622443656915606,1.7352129237573566,1.4599110297299642
-1982.3407520294265,600,0,-1.5512054503929735,2.4632292559017124,0.009499355864751558
-2024.2176077641652,600,0,-1.9740510731233059,3.01273362813592,0.31706263059472206
-1937.7438611525843,600,0,-1.3838198288918853,2.8153350019803605,0.7927544614334934
-2027.5986411953788,600,0,-1.0701383834290576,2.2700745218318072,2.0017247499092408
-1977.4324355903075,600,0,-1.9678208874431562,3.0790749786816494,0.18397379401273065
-1950.4058578766974,600,0,-1.5668485147398492,2.843785614371411,1.211449107126376
-1983.0578348135723,600,0,-1.4887432779153587,2.47551280412087,1.457981384365342
-2033.3240706735482,600,0,-1.673475561806371,3.1064504411425578,0.795918042087074
-1953.0004270790494,600,0,-1.8862178521793092,2.6719990192460523,0.5748505800296745
-1967.2689743358756,600,0,-1.0621004683658843,1.7311645466398549,1.8558737252316149
-1999.915068166027,600,0,-1.648715303441993,2.3774391272867863,0.3790165736549023
-1944.7502993698247,600,0,-0.2841088802176107,2.4285071261384403,2.7757100046400986
-2011.5237223953825,600,0,-1.2354681944950188,1.9433415388663617,1.710833442303672
-1957.2061326548433,600,0,-1.7402175765218106,2.737831762984872,1.0120487375991447
-1987.6361814099566,600,0,-1.6493136805109516,2.7911113809389514,0.43066616091162546
-1998.906126009395,600,0,-1.8773533733230432,2.678709688633125,0.649785621394153
-1860.2941006036892,600,0,-0.918713452859526,1.5940247276430464,1.086296083254588
-1828.8618194966418,600,0,0.28575375794228175,1.8307608671311506,0.8337320027516768
-2029.312658724668,600,0,-1.898613187446292,3.0784872247805297,0.386534472866239
-1867.097884970583,600,0,-1.9871625851591994,3.049247984556434,0.22340925612000462
-1969.690805066754,600,0,-0.8138233840815917,2.4103711803220094,2.232497713807392
-1824.9623112226834,600,0,-1.7832030863536679,2.785338474579966,0.9186252030811363
-2016.2265177070965,600,0,-1.5540016546425857,2.158352618757303,1.0088193428844512
-2058.2761458306827,600,0,-1.7332270133531322,2.40321022688191,0.8509700021594675
-1994.112784050942,600,0,-1.4705468459664024,2.844800714532749,1.3274352512028078
-2017.768822630994,600,0,-1.6821469483591773,2.747061660737817,1.1035975305935075
-2039.4933580542586,600,0,-1.9704771575941469,2.9537215046541636,0.033270446100088794
-2013.0696905360205,600,0,-1.7488572363588655,2.8234676880363283,0.326984978161265
-2003.0689930915657,600,0,-1.5011298840197638,2.5401948342056215,1.429079991858853
-1861.3321488268618,600,0,0.3844731994830367,2.1980136572060482,2.4378906535050837
-1862.5278252239902,600,0,-0.4792605170455918,2.562990396471661,1.358284107112972
-1947.3928124049085,600,0,-0.493637330275012,2.5797727523780227,1.3693776096346932
-1992.2234252882374,600,0,-1.9796569393273573,2.9460091745600354,0.14503099903642058
-1965.930029805824,600,0,-1.1420535842707151,2.7129289667793386,1.7647802116458924
-1890.2012316410505,600,0,-0.7041816388924723,2.2429425098678326,2.3878410677487087
-1971.451629497275,600,0,-1.6163093707497285,2.2363150887458136,0.9534049986436457
-1909.8144958585906,600,0,-1.784739100252171,2.474580325255405,0.7102445474565909
-2011.048392483248,600,0,-0.3157050752863919,2.889412209922558,2.5340741552962616
-2030.6426057149652,600,0,-1.9941015986657114,3.1135510942175597,0.07693768923266889
-1966.6737843441053,600,0,-1.6139254190546315,3.0694911931258413,0.9785781469655064
-1948.8628479861986,600,0,-1.5405182492823721,2.751680929156468,1.297591867983796
-1745.4707368234026,600,0,-0.7713558568194445,2.081663095137071,2.3444075878222432
-1909.7774832122748,600,0,-0.9608735443857596,2.6099005454102633,2.0034032544885276
-2027.3858930479503,600,0,-1.5290104464419247,2.7429445335441422,1.3166308736807864
-2023.7754252596503,600,0,-1.7482160094512238,3.089495709797841,0.671283011499328
-1856.808225066617,600,0,-0.5001392921388021,2.965893900418828,2.2522469806235446
-1944.0662982835918,600,0,-1.244478280610872,2.1659472030951124,1.7934228245790673
-1949.8078624146847,600,0,-1.5268269221268946,3.016602351487517,0.8817384757118357
-2010.103401514896,600,0,-1.179075030059569,2.565043649842781,1.799656189261462
-1858.1467883246905,600,0,-0.34259024818326056,2.8969768001907164,2.0046987447359053
-2028.4983562842847,600,0,-1.9145252884204456,2.7307709224171512,0.3434639898171356
-1960.4476059241292,600,0,-1.9040942457519368,2.8374281959553858,0.6217353959735151
-1971.3156149831113,600,0,-0.7443707970534426,1.5040411653789372,2.2623578698426985
-2032.6288548408008,600,0,-1.9241122766436152,2.9765399361890656,0.18978587128022617
-1936.526594754118,600,0,-1.6602751586135749,2.683598316514078,0.24434345178624636
-2047.0748287785457,600,0,-1.9623505899764553,3.007495852980832,0.3741383354439065
-1974.5558840971648,600,0,-0.537510988589075,2.5885396128855227,1.3365290965971126
-2004.6141683798228,600,0,-1.7478432146951852,3.0054378015417016,0.5757819580920895
-1963.5895926648334,600,0,-1.0000327551728432,2.1210287505463215,0.05282652114332409
-2007.2162080816186,600,0,-0.845065498560082,2.5046039339108424,0.8926209064966099
-1995.2238461233387,600,0,-1.7129993154332044,2.8394558040041984,1.0122371558717256
-2009.6735718382495,600,0,-0.8955834184661381,1.7430982495900338,2.1595146277796986
-1783.6532028739807,600,0,-0.21421080227911424,2.0160507227813476,0.6634585233865231
-1854.9926563755032,600,0,-1.2263294010918135,1.8144719527798205,1.5002059148857338
-2019.5675773947526,600,0,-1.326045185315441,2.322459316292149,1.6912718100074748
-1951.763848979976,600,0,-1.3226743676231456,1.9399345530674927,1.478722649227768
-1974.2387852279962,600,0,-1.9195769696702394,2.8744262231860964,0.5681203859397013
-1888.8132605840324,600,0,-1.4325701148310004,2.050342467976816,0.8506433823506653
-1988.5626856967176,600,0,-1.8373016404964653,2.852645616013233,0.20859734745087752
-1847.8727176202462,600,0,-1.7453871899644269,2.5717027762438884,0.12678961735017993
-1944.0128494883247,600,0,-1.6499152563688382,2.4944824101456318,0.09627173125789446
-1901.6475279442714,600,0,-0.3140342092984165,2.806359258355053,1.9175016570998884
-1929.2096815063799,600,0,-1.401093673769716,1.9969410230496414,0.9878404474048814
-2015.0461539034648,600,0,-1.8957447271770238,2.9482002332534885,0.610198018207312
-2035.0275555808662,600,0,-1.8847620606285265,2.7815925768567276,0.6811747067655476
-2024.020475190057,600,0,-1.9349928951399455,3.089362963306358,0.3064629998606577
-1875.0774264753347,600,0,-1.700831990376432,2.5769266772451176,1.107855261940589
-2004.8992761588734,600,0,-1.8565481517246152,2.601796083778322,0.48949011873315273
-1849.315897568128,600,0,0.6602802713230296,1.765576005465716,1.218080003572641
-1992.7697228019958,600,0,-1.7621107758758827,3.0856900023003897,0.645910413845531
-1862.40952537579,600,0,-0.32966484722642986,2.0974378323279668,2.788793359035
-2018.2062423611167,600,0,-1.7580879747071734,2.705777712792441,0.9876543245137681
-2013.9739640700775,600,0,-1.2354757028154904,2.5636710643004768,1.739517547970217
-2036.4119824281959,600,0,-1.7066018590612537,2.4453824528888575,1.0463530678517934
-2014.4765943522054,600,0,-0.7807831154203688,2.9240004417839955,1.5501110291856566
-1962.9583801610804,600,0,-1.6017058176061263,2.9648218480915003,0.7287332060747181
-1902.8438366314422,600,0,-0.9620012050609724,3.011569333368961,1.4703349774242054
-1924.5729037990989,600,0,-1.7053709992565342,2.3631818651430807,0.8938811701424725
-1971.125451060154,600,0,-1.373166394379034,2.913354269068275,1.3884997428619257
-1977.7795754351368,600,0,-1.6878966073011865,2.345881276403264,0.9500081894047666
-1979.2909472352806,600,0,-1.8608676837897369,2.7538293531388174,0.025537943305519256
-1958.094484461297,600,0,-1.0762206815552766,2.1273875104966837,2.005118906983954
-1972.0614938166743,600,0,-1.8712342138980071,2.6463758306478606,0.3637335675687269
-1971.073926577719,600,0,-0.9253788088203907,2.1277203129243105,0.1488945737556735
-2041.5523038090512,600,0,-1.836113899694984,2.5615470184651428,0.6054919581601277
-1926.7230821505823,600,0,-1.3693699793226863,2.09280008744003,0.5347256876988504
-1872.7615974172834,600,0,-1.3117562564562186,1.9312670806373937,1.4975230988829682
-1939.417297972274,600,0,-1.835043647085842,2.751103246041644,0.036248541151174596
-2023.6567382156616,600,0,-1.845065764460641,2.695187476070959,0.10732453137163528
-1757.284338791455,600,0,0.7644254112311588,1.463812681298818,2.3169196901453577
-2016.2527895803712,600,0,-1.8818966450553627,2.7962716221748845,0.6907514104397854
-1919.7562011523532,600,0,-0.9133479855646646,2.659808977954558,1.0618311665873794
-2026.035588314129,600,0,-1.7589774565864684,2.4334115970797825,0.6744507456107038
-2005.6671408671496,600,0,-1.8458356615486784,2.8076325488239027,0.7824936824799102
-2018.7119044407493,600,0,-1.8575961252820021,2.634336960102381,0.689081400572139
-1991.0139440621767,600,0,-1.9352679758900013,3.070097920025788,0.2829981532716369
-1951.7409388187727,600,0,-0.8912839950887583,2.7346975302326286,1.190974548517337
-1943.3815713371102,600,0,-1.0752386108420884,2.9311123912967654,1.6838144413016174
-1940.9470150711563,600,0,0.008811896532537777,2.995803658468788,2.9358528859784694
-2038.7717937044877,600,0,-1.9811015762716608,3.1113244277133205,0.2226081899272404
-1949.862123222307,600,0,-0.017008116334105816,2.887026478908866,2.5719236594832986
-1754.1173733258663,600,0,-0.623591788812148,1.4685368681112925,0.9142716639665844
-1909.0526805246302,600,0,-1.4343508971653716,2.398490170435382,1.541328966451746
-1961.0662580089656,600,0,-0.536293060426593,2.0575279771065436,2.5862537409631567
-1982.896364036215,600,0,-0.6430912250197198,3.132398966618147,1.926514022296327
-1859.5017927835643,600,0,0.17360185720395604,2.5107563346019672,2.3162146362905727
-1997.76036407543,600,0,-1.388963521149496,2.55954744379451,1.566132471030282
-1929.2094340473818,600,0,-0.8892514601122067,2.3548528364633623,0.5999237652602687
-2010.1540284500918,600,0,-1.9857828366931969,2.97314237405214,0.1796692468032244
-2005.1629599704224,600,0,-1.9401317918467522,2.812733300785354,0.44098551477636594
-1967.2968524704875,600,0,-1.707104223244766,2.3897268883665874,0.5355200512835733
-1845.2173551297044,600,0,-0.06511423649295989,2.6248143938411177,1.9885166988869505
-1910.54585030873,600,0,-0.31135505031400795,2.107915607065036,2.806145648389564
-1866.2765542051861,600,0,-1.4744750921654854,2.8618084361058935,1.3114849748659148
-1987.3604868460106,600,0,-1.6160345727795007,2.6820481507283604,0.3077665380249567
-2023.567966617301,600,0,-1.9414829500122988,2.8823041542402073,0.48376709348907065
-1941.2910582656389,600,0,-1.0712662665963442,2.726913099416838,0.9994559550258322
-1933.2037494027381,600,0,0.4223841242002292,2.1727808457769733,2.3234998291617233
-2008.4244087245686,600,0,-1.4591143127846862,2.5536460531859055,0.3051112033789974
-1783.8144965509973,600,0,-0.670295051341912,1.3418468824863425,1.3424495503604592
-2031.3800604693288,600,0,-1.8510057735205936,2.726280761565806,0.7749755673603181
-1845.3235802271547,600,0,-0.4432168288209904,2.363853150028884,2.6211859986915123
-1953.666799379702,600,0,-1.8989387422916897,2.766844160772073,0.6270557061214095
-1963.573630106055,600,0,-1.4259067391945655,3.0332091635048166,1.0159536686158548
-1933.426625338019,600,0,-1.6921760547619755,2.8668448800155337,0.4781911956372821
-1983.4737407008236,600,0,-1.9167172213080255,2.9576364883325352,0.5504499983480741
-1922.8175767401929,600,0,-1.501588592543784,2.263023426754504,0.34961515170799284
-1956.9553948151738,600,0,-0.35947843234186194,2.4134573418345195,2.6962404406983493
-1948.379395706024,600,0,-1.6279414440316016,2.93673183283574,1.0695822141570228
-1980.4188161054235,600,0,-0.8798174915513468,2.226407849352354,0.3820384028354802
-1992.8442017011446,600,0,-1.9083374715967034,2.86397404324949,0.6058106669886264
-1936.3036734672721,600,0,-0.813716254601014,3.054914218651044,1.8410333440614843
-2049.648245452576,600,0,-1.9837435914906276,3.055872088599161,0.24453576929890752
-2017.2873480063836,600,0,-1.2145278004640776,2.225904910397327,0.004987933748677556
-1861.046145898494,600,0,0.23850487700451073,2.3856936370380506,2.6465865587271438
-1833.4040997791283,600,0,-1.086306711743213,2.509123605980951,0.6548078554831709
-1875.8371923448929,600,0,-0.5382596109219278,2.3375093886549614,2.531025474913299
-2000.4906522832903,600,0,-1.8494511982314377,2.823698918924908,0.769939627605035
-2004.3366265597488,600,0,-1.0154797653834766,2.3399213770875114,2.046766689470163
-1924.6796293806228,600,0,-0.9952408306135379,3.102336972528798,1.53552942039074
-2013.0737654256154,600,0,-1.8753343220611818,3.011676989926377,0.6168713533242264
-1973.7323123846184,600,0,-1.8346333147925598,2.5596445627353948,0.5429546429240815
-1915.1882831867208,600,0,-1.5898966503458847,3.103806767759359,0.9011953228445305
-1912.2425337656957,600,0,-1.4746602317715645,2.449693184000568,1.4808017073641633
-1915.9496010705682,600,0,-1.3462016455077295,2.6326189078922138,0.5691791769364306
-1886.6019023696067,600,0,-0.8203830115187173,2.739541929806962,1.2687898644280209
-1954.333537660598,600,0,-1.7802515217000465,2.630923930370074,0.9433764071179562
-1912.3794531629112,600,0,-1.8795915813012707,2.862520156978733,0.12800905650793606
-1809.916106178383,600,0,0.6365081452669717,1.5421014027527749,2.459588943665776
-1975.379335652419,600,0,-1.8609525761231243,3.1156013142719337,0.558983975195157
-2028.4127556978763,600,0,-1.5815672525236448,2.6134483863304405,0.2419808960214504
-1988.6259749895537,600,0,-1.6898941300262074,3.06923494400424,0.8781903430293725
-1976.458835546367,600,0,-1.8423254937651805,2.932439743314989,0.318247474620709
-1953.6234506504597,600,0,0.0517183018960041,1.6997306846356768,3.089239920629513
-2042.9047570975179,600,0,-1.7372354557143752,2.6384179048380094,1.036385725675219
-2039.1416130191142,600,0,-1.42919672581462,3.013622038201426,1.2460906905626046
-2007.1417312250746,600,0,-1.4506353386061197,2.246167213038521,0.29562541309059087
-2014.039689843201,600,0,-1.9544648285608806,2.8460740553102557,0.22937927393418234
-1970.8860144287985,600,0,-0.7738009571849749,2.363347626458965,2.28734794811637
-1449.7391384010862,600,0,1.285510283823071,0.21104945356317062,1.4690723647425366
-2041.7218479541891,600,0,-1.9743584914866166,3.114904322480095,0.19866773860341896
-2018.440472869289,600,0,-1.318939362312743,1.8958978399790025,1.276212253864585
-1802.2309730466836,600,0,-1.013352388554694,1.9669478470442616,0.28216307379444583
-1878.8356707894268,600,0,-1.0332834253555432,2.3895343705727816,0.510899906342998
-1893.2834647562877,600,0,-0.7768680717674881,1.3692821163743387,1.9871004169270696
-1862.0721682182739,600,0,-0.7644249652054382,2.1497214999890577,2.3436195548615744
-1990.4977772400694,600,0,-1.2905997377730565,3.0106796334075034,1.1360746365850842
-1885.7168180451488,600,0,-1.2035008002801444,2.841170743047131,1.620304611528935
-2034.2963096002638,600,0,-1.9742373711289773,2.9601811319116678,0.04453747282402243
-1849.8112009004187,600,0,-1.0352849689514039,2.6831334981614434,1.8902588635058337
-1886.5254364509067,600,0,-1.3901105856000702,2.298671901144612,0.08290552750934829
-1935.8654406891378,600,0,-1.2424504840475286,2.5170975217600415,0.5004876291773943
-2015.876443318144,600,0,-1.5924832407536804,3.0022893363827334,1.063882931970949
-2047.684051445274,600,0,-1.7242430650961973,2.4170083269009064,0.9465433497841107
-1937.7318848990074,600,0,-0.3133069512108404,2.9084483987483623,2.057988831787419
-1949.1937322115543,600,0,-1.1612280395259074,3.124716029980597,1.4255938085388824
-2009.9614376094244,600,0,-1.569468831865671,2.9434155507010438,0.7427467249124932
-1789.1540254256058,600,0,-1.865641192610509,2.7157536850895214,0.1245295290334445
-2040.1002481712005,600,0,-1.999656854569975,3.1255424005296226,0.03675535103488026
-1798.7609737864814,600,0,-0.8478303071122579,2.1975279559661507,0.36233218948498325
-1996.5275991153885,600,0,-0.9480613969516278,3.1098102094414624,1.6540350588480865
-1913.4103717727735,600,0,-1.7753624204174967,2.5691864724962064,0.20919936191390248
-1949.485783704749,600,0,-1.0868323164830354,2.569352033098178,1.8943385982188032
-1821.7148985911076,600,0,-0.14460462207379543,2.0611665336374694,0.8228075352610501
-1893.2637177838242,600,0,-0.5405455564158507,2.7856859053378598,1.622901649049334
-2021.0360879495631,600,0,-1.3660703013264246,2.050904458519218,1.5319927871620094
-2000.9302857585176,600,0,-1.804997689409266,3.058485269363814,0.5461766293032766
-1948.9082662782625,600,0,-0.3575000411194448,2.7795117023290152,2.5487384506854895
-2006.5789033885922,600,0,-0.5662305465617263,2.9175041335291776,2.215986938074444
-1978.711923917329,600,0,-1.8621038760331585,2.7447238715967273,0.74553846117161
-2009.5052379267054,600,0,-1.4174100477466056,3.016758842060402,1.0067888691006766
-1958.7239607200804,600,0,-1.7685026248337987,3.044754694695399,0.5901059011260675
-1897.7755952633581,600,0,-0.9045821267665641,1.8193694229614898,0.47033178982071533
-1963.599257900701,600,0,-0.02411604530975686,2.8377354028543835,2.461551786837081
-1971.070917516254,600,0,-0.7756455582056392,2.701133728312708,2.1405255217194945
-2015.9251372768774,600,0,-1.7558708816517152,3.0639558357395287,0.7868368091686999
-1956.8527301294243,600,0,-1.809144083355763,2.853668448484395,0.8421489608477779
-1988.0865175019233,600,0,-1.6016862071547684,3.1154459724097436,0.8986111044518408
-2032.5495482587255,600,0,-1.738000272925122,2.5091797320659635,1.0049780877346213
-1973.4389286182086,600,0,-1.7042302859477165,2.3634074032263355,0.6519399718785573
-1987.7281013421605,600,0,-1.5010353451788172,2.951138118902101,1.2154332788065205
-1968.5772973115734,600,0,-1.7179432734031745,2.4961760536431714,0.24039537779888076
-1926.0610519519544,600,0,-1.6184601442949944,2.8733185584727434,0.589357743499586
-2015.5546453686172,600,0,-1.9658997883233835,2.9036459208185974,0.3468509502442385
-2028.4479829084148,600,0,-1.8880256620861557,2.688038797734995,0.30597538609373276
-1994.6279813421345,600,0,-1.7987329151093225,3.0582629281857825,0.7231504154064381
-1979.8599812621737,600,0,-1.9548091982994544,2.847688107977632,0.2259081828526564
-2001.0222454236252,600,0,-1.5374669440022788,2.742428663877079,1.3062030683810502
-1955.7031330697746,600,0,-1.6664706570998509,2.306409794932635,0.7395277578933478
-1970.9428384837943,600,0,-1.558741361733732,2.7235090436273617,0.4518560437077034
-1703.7218431179056,600,0,-1.2866520368638692,2.8577439565273277,0.9541723355634883
-1908.90683893264,600,0,-0.2993592869559969,2.4238892237630534,2.759703056686415
-1882.7983286498988,600,0,-1.9621260965867298,2.8845943176974664,0.15664475330640282
-1916.5458233954405,600,0,-1.7014080391055282,2.3769393663714418,0.5632439553516999
-1922.1284312789062,600,0,-1.6504382977344327,2.765303639164158,1.1427012985884817
-2011.6933046718245,600,0,-0.8333394793312451,2.789061373595776,1.3236221057668023
-2006.1391664579544,600,0,-1.115993426229762,2.9490062905323717,1.6284930716849355
-1946.9290976359816,600,0,-0.7205171585873256,3.022159980718167,1.9660731103122264
-1994.6557515168738,600,0,-1.7386722841361881,2.407465956933712,0.8206847774114842
-2026.3540513037767,600,0,-1.8490712358005945,2.5951895720009293,0.44313093317644786
-1992.7763249581103,600,0,-1.1833484365742017,2.271952344894711,1.87208090404232
-1977.629818743857,600,0,-1.9911923391634065,3.065032590554086,0.18504175461555022
-1942.8883969898243,600,0,-1.2652527584951496,2.125196889742568,0.27691565427822756
-1908.0528326784101,600,0,0.2352198100307683,2.4232030493359966,2.268688992867558
-1830.2527395350792,600,0,-0.42942498592294653,3.004351529432831,2.3038388157037835
-1854.6466095977078,600,0,-1.1164146325410647,2.749919591822371,0.9857779500417829
-1840.8534353121934,600,0,-1.0605088167313035,3.0983436073200736,1.4660646416429415
-1957.3084174717062,600,0,-1.92114279668442,2.8144298745193606,0.09944821819167504
-1123.343497376141,600,0,-0.13433615947677746,3.1384544157798957,2.6141231297497463
-2024.7869078665183,600,0,-1.8226901558139952,2.7179748117993716,0.8485119221937896
-1928.7489010955378,600,0,-0.13523955370294893,2.4569604880744786,2.9491619581857247
-2048.386967211417,600,0,-1.9841663404972056,3.1315404748985145,0.1879556936349714
-2036.3347403452776,600,0,-1.5593405314700504,2.6301872346574937,1.3244597890481487
-2033.469951873724,600,0,-1.7358205943736063,2.85071722715344,0.9704702673159649
-1892.8098895065327,600,0,-0.49722725545036006,2.44760380616228,1.1517312602575411
-1986.2301315844306,600,0,-1.825893516513899,2.5714452359780378,0.7488670961154541
-2046.6629821930446,600,0,-1.6769087696916516,2.771201471450823,1.1010678943764205
