episode_return,episode_length,episode_success,final_tip_height,final_theta1_error,final_theta2_error
68.66277313232422,600,0,1.6123497700114904,0.3912532583894168,0.42092665765954895
-14.833579063415527,600,0,0.32117389727917617,1.32191949567033,2.817787384598346
-257.880859375,600,0,0.2973488356836598,0.9591220078443392,2.810474563973925
6.221758842468262,600,0,0.0034731111071549803,2.8243548887571426,3.130263153065343
7.3991780281066895,600,0,-0.4338315168344902,1.289464665259824,1.0729148771158799
22.572092056274414,600,0,-0.23682489650812427,2.346506511240756,2.8477088252076515
-91.50130462646484,600,0,-0.2628942993976962,1.9477110501259731,0.48226873260625636
54.044376373291016,600,0,1.2757988370770978,0.060541175344149156,1.2289279756195826
-10.208643913269043,600,0,-0.11702055136793332,1.4048667697470307,3.021446357483886
-199.67169189453125,600,0,-0.24353090823114243,0.7382822448739876,2.2195123768691203
63.04300308227539,600,0,-1.5994277998670214,2.6920751510024985,1.2466359230181892
71.85997772216797,600,0,-0.7254659483802273,2.7698355568167616,1.4067542382722218
-45.5300178527832,600,0,-0.7317431174481553,1.3020484678899722,1.9134857445562083
-87.66605377197266,600,0,1.2145973322840207,0.0413689653915128,1.395009687486195
-32.16210174560547,600,0,-0.3702844250794485,0.8903576852246453,2.2171294831965374
-155.19418334960938,600,0,-0.008637682860782592,0.1483876278229861,2.924612068035659
-174.1536407470703,600,0,1.252171219887086,1.312064725748995,1.226208789358381
63.435970306396484,600,0,1.4667657623570185,0.16133456994464268,0.9090897417660828
106.57073211669922,600,0,0.9913161174164677,1.0979937903872656,0.0928098868237226
23.795988082885742,600,0,0.7927443600301289,0.4722139629934432,2.1409860338966027
-121.16194915771484,600,0,-0.15687718663125605,0.8141063235679864,2.8947104985671115
-86.70332336425781,600,0,1.8354188622339993,0.5818762721949362,0.5765708216532206
-156.1489715576172,600,0,-1.8783226171845362,3.0985923938758537,0.4535169264015133
-27.169574737548828,600,0,0.005206190525333998,0.15798253754208957,2.7953989557699717
-22.988277435302734,600,0,-0.10996528919637516,2.162432303752703,3.0142090019180596
-190.25904846191406,600,0,-1.5668577676369444,2.9682474760532873,1.1231467781988536
-136.64105224609375,600,0,-1.0492869568732501,1.6876293866733465,1.08504926708543
-120.0482177734375,600,0,1.2510323582996477,1.0424173045591214,0.315006068808229
-72.4296875,600,0,-0.1995369336817846,0.6595029947583368,2.624802533298408
43.14856719970703,600,0,-0.38945968820373744,1.1838183583587334,1.260898730340064
70.41482543945312,600,0,-0.036854388216235656,1.0245436504449916,1.1362313109713624
-56.331844329833984,600,0,-1.26889294735019,2.1271407775391165,0.2779272164806166
-3.1369385719299316,600,0,0.5705365558480208,1.5881636661971616,0.6458314494240771
-110.41268920898438,600,0,-1.1219717083805392,1.7214412344135237,1.182510117096443
-101.68376922607422,600,0,0.7377337252412473,0.07751325125478381,1.7555427563260044
28.77131462097168,600,0,-0.8469915225516855,3.123470349829866,1.742364356750436
-360.9596252441406,600,0,-1.9879366936093508,2.9906067558284,0.11392779018674126
141.2042999267578,600,0,-1.2305434258927197,2.0165645882853793,1.7695414383537618
10.060245513916016,600,0,0.03127850341027094,1.3239694545384602,3.10946108020848
-177.8092041015625,600,0,-0.031738764721653046,2.340255082844638,1.4956248431759214
-113.86451721191406,600,0,0.7286751816858235,1.8451845767691921,1.8181025463620397
-48.638912200927734,600,0,-0.433434235899946,2.365021689654521,1.077901441098576
-65.30609893798828,600,0,1.6718191385954473,0.7231505657922774,1.1204880203523624
-130.531494140625,600,0,0.12382378790621817,1.9054594703389318,0.8039774186992368
0.6128413081169128,600,0,-1.0051540326142387,2.582666204757983,0.8538843384113671
-259.607177734375,600,0,-1.0813117989326202,1.6525385702044986,1.5151103026014825
-393.5005187988281,600,0,-1.7469503586297233,2.8254760147221467,0.9654277339127044
40.66915512084961,600,0,-0.7539789268258136,1.3312956523170767,1.9430858375317612
10.347652435302734,600,0,-0.5601207515982016,2.333276693262489,0.8934509059768669
-143.91650390625,600,0,0.1594837935770816,1.4720899346971512,2.981910878776928
18.739343643188477,600,0,0.25158856949019737,2.385999567239277,2.182937023910248
15.169775009155273,600,0,0.17000694848113473,2.495533193781684,2.243748431375192
-48.87023162841797,600,0,1.4380793258085158,0.1616813178638381,1.2644562903835552
21.83194351196289,600,0,1.994882253207796,0.08919848039719058,0.13699841348421027
-214.630615234375,600,0,1.6871233703882957,0.5740904552234349,1.1337483687239387
-100.24420166015625,600,0,-0.3635265984773824,1.1052150516444703,1.4139557334382697
-56.521846771240234,600,0,0.7379368453990515,0.003314434507871944,1.83263565663093
-202.85865783691406,600,0,0.045769295389861187,0.8329680100803101,3.081349277234863
-164.35362243652344,600,0,1.9742471724288693,0.13473596525871656,0.048219180127627936
-13.358263969421387,600,0,-1.2446473897942711,2.7708511432800367,1.6236210267971494
-160.68814086914062,600,0,0.23606716753590873,0.7514835787736001,2.839665523783828
-144.42108154296875,600,0,-0.7630700892986904,2.9626747617988007,1.6146840537829865
15.066868782043457,600,0,-0.5791089892222323,1.7392219118310992,0.25565015442861627
-132.3218231201172,600,0,0.25333054972130276,0.9159167189447412,2.8504115265036307
172.36032104492188,600,0,-0.016932831568224782,0.36067678983972273,3.0900707950789807
